id,signal_type,fraud_category,severity,severity_encoded,account_age_days,related_entity_count,fraudulent
2403,rejected_claims_volume,claims,medium,2,244,29,1
2404,stale_pending_policies,claims,medium,2,369,11,0
2405,pending_purchases,claims,low,1,307,2,0
2406,unverified_provider,account,medium,2,334,23,1
2407,reject_rate,catalog,medium,2,829,29,1
2408,duplicate_email,account,medium,2,578,5,1
2409,lead_spike,commerce,low,1,76,16,1
2410,pending_purchases,commerce,medium,2,896,24,1
2411,lead_spike,catalog,critical,4,473,21,1
2412,rejected_claims_volume,commerce,high,3,693,26,0
2413,claim_burst,claims,low,1,34,19,1
2414,other,claims,high,3,864,6,1
2415,inactive_spike,account,low,1,205,3,0
2416,unverified_provider,account,high,3,689,5,1
2417,inactive_spike,account,high,3,127,13,1
2418,unverified_provider,account,high,3,158,30,1
2419,pending_purchases,commerce,high,3,548,16,0
2420,other,catalog,high,3,873,26,1
2421,pending_purchases,commerce,high,3,229,25,1
2422,pending_purchases,account,critical,4,306,17,0
2423,unverified_provider,catalog,critical,4,868,18,1
2424,pending_purchases,commerce,low,1,50,5,0
2425,claim_burst,commerce,medium,2,4,29,1
2426,inactive_spike,claims,high,3,497,2,1
2427,other,account,low,1,861,29,1
2428,stale_pending_policies,catalog,low,1,782,14,1
2429,other,commerce,low,1,18,22,1
2430,other,claims,medium,2,211,8,0
2431,stale_pending_policies,catalog,critical,4,357,3,1
2432,other,commerce,critical,4,527,6,1
2433,reject_rate,account,medium,2,126,28,1
2434,unverified_provider,account,critical,4,67,26,1
2435,pending_purchases,claims,critical,4,156,28,1
2436,other,catalog,critical,4,474,17,1
2437,duplicate_email,account,low,1,556,3,1
2438,pending_purchases,catalog,low,1,757,23,1
2439,duplicate_email,claims,medium,2,133,28,1
2440,reject_rate,catalog,medium,2,14,30,1
2441,lead_spike,commerce,medium,2,510,27,1
2442,claim_burst,catalog,critical,4,738,24,1
2443,claim_burst,claims,critical,4,574,11,1
2444,lead_spike,claims,medium,2,105,27,1
2445,inactive_spike,account,low,1,104,12,1
2446,lead_spike,commerce,high,3,255,30,1
2447,inactive_spike,claims,high,3,624,24,1
2448,lead_spike,commerce,high,3,323,14,1
2449,inactive_spike,claims,high,3,832,28,1
2450,stale_pending_policies,account,critical,4,827,20,1
2451,inactive_spike,account,medium,2,381,16,1
2452,pending_purchases,catalog,medium,2,332,5,0
2453,duplicate_email,commerce,high,3,888,10,1
2454,stale_pending_policies,catalog,low,1,569,14,1
2455,reject_rate,catalog,high,3,501,22,1
2456,duplicate_email,catalog,medium,2,338,17,1
2457,rejected_claims_volume,account,medium,2,729,4,1
2458,unverified_provider,account,medium,2,543,5,0
2459,other,catalog,critical,4,273,7,1
2460,stale_pending_policies,catalog,medium,2,49,20,1
2461,rejected_claims_volume,claims,medium,2,550,9,0
2462,pending_purchases,commerce,medium,2,411,30,1
2463,claim_burst,catalog,high,3,693,16,1
2464,stale_pending_policies,catalog,high,3,729,5,0
2465,pending_purchases,commerce,critical,4,22,25,1
2466,inactive_spike,commerce,high,3,128,18,1
2467,reject_rate,catalog,high,3,484,25,1
2468,lead_spike,commerce,medium,2,868,16,1
2469,stale_pending_policies,account,critical,4,252,4,1
2470,pending_purchases,commerce,low,1,19,24,1
2471,claim_burst,claims,low,1,372,6,1
2472,claim_burst,claims,critical,4,893,3,1
2473,lead_spike,account,low,1,728,20,1
2474,reject_rate,catalog,high,3,569,11,1
2475,unverified_provider,account,low,1,793,17,1
2476,rejected_claims_volume,catalog,high,3,166,24,1
2477,inactive_spike,claims,medium,2,254,30,0
2478,duplicate_email,account,low,1,746,24,1
2479,rejected_claims_volume,account,low,1,597,24,1
2480,duplicate_email,account,medium,2,81,2,1
2481,unverified_provider,account,medium,2,179,27,1
2482,rejected_claims_volume,account,medium,2,728,21,0
2483,lead_spike,claims,high,3,462,5,1
2484,lead_spike,account,critical,4,599,13,1
2485,unverified_provider,account,high,3,755,25,1
2486,inactive_spike,account,critical,4,390,6,0
2487,lead_spike,catalog,medium,2,157,23,0
2488,duplicate_email,account,low,1,290,25,1
2489,unverified_provider,commerce,low,1,827,25,1
2490,inactive_spike,claims,medium,2,586,19,1
2491,inactive_spike,claims,low,1,436,1,0
2492,stale_pending_policies,catalog,critical,4,568,30,1
2493,duplicate_email,claims,critical,4,894,16,1
2494,pending_purchases,catalog,low,1,221,16,1
2495,inactive_spike,claims,medium,2,653,13,1
2496,claim_burst,claims,high,3,73,12,1
2497,pending_purchases,commerce,critical,4,633,7,1
2498,reject_rate,catalog,low,1,461,22,1
2499,claim_burst,claims,low,1,309,6,1
2500,rejected_claims_volume,catalog,critical,4,64,19,1
2501,rejected_claims_volume,catalog,critical,4,589,14,1
2502,rejected_claims_volume,claims,critical,4,735,27,1
2503,claim_burst,claims,medium,2,306,24,1
2504,pending_purchases,commerce,critical,4,498,12,1
2505,unverified_provider,claims,medium,2,35,15,1
2506,lead_spike,catalog,critical,4,694,30,1
2507,duplicate_email,commerce,critical,4,540,12,1
2508,rejected_claims_volume,account,low,1,440,21,1
2509,inactive_spike,account,critical,4,276,21,1
2510,other,claims,critical,4,117,26,1
2511,unverified_provider,account,critical,4,313,26,1
2512,inactive_spike,claims,high,3,636,7,1
2513,stale_pending_policies,commerce,medium,2,672,18,1
2514,rejected_claims_volume,claims,critical,4,315,8,1
2515,rejected_claims_volume,account,high,3,276,19,1
2516,claim_burst,account,medium,2,802,13,0
2517,pending_purchases,commerce,low,1,467,12,1
2518,inactive_spike,catalog,critical,4,308,27,0
2519,unverified_provider,catalog,critical,4,307,6,1
2520,inactive_spike,claims,medium,2,595,12,1
2521,unverified_provider,claims,critical,4,162,2,1
2522,inactive_spike,commerce,medium,2,119,16,1
2523,duplicate_email,claims,medium,2,99,3,1
2524,rejected_claims_volume,account,medium,2,309,29,1
2525,reject_rate,catalog,medium,2,616,12,0
2526,rejected_claims_volume,account,high,3,410,29,1
2527,unverified_provider,account,medium,2,88,30,1
2528,reject_rate,catalog,critical,4,737,24,1
2529,lead_spike,commerce,critical,4,616,26,1
2530,claim_burst,account,low,1,819,8,1
2531,stale_pending_policies,catalog,low,1,652,29,1
2532,duplicate_email,commerce,medium,2,773,18,1
2533,rejected_claims_volume,commerce,high,3,644,6,1
2534,unverified_provider,account,low,1,453,24,1
2535,claim_burst,claims,low,1,439,23,1
2536,stale_pending_policies,catalog,critical,4,677,15,1
2537,reject_rate,commerce,critical,4,49,19,1
2538,reject_rate,catalog,critical,4,375,10,0
2539,reject_rate,account,medium,2,837,20,1
2540,pending_purchases,claims,high,3,586,8,1
2541,claim_burst,catalog,critical,4,792,27,0
2542,lead_spike,commerce,high,3,673,1,1
2543,reject_rate,claims,critical,4,312,12,1
2544,reject_rate,catalog,low,1,866,26,1
2545,inactive_spike,account,medium,2,53,4,0
2546,claim_burst,claims,low,1,789,10,1
2547,claim_burst,catalog,low,1,872,22,0
2548,duplicate_email,commerce,medium,2,815,4,1
2549,stale_pending_policies,catalog,medium,2,299,1,0
2550,stale_pending_policies,claims,critical,4,589,23,1
2551,claim_burst,commerce,critical,4,580,23,1
2552,other,account,critical,4,762,21,1
2553,rejected_claims_volume,commerce,high,3,441,24,1
2554,other,account,low,1,56,13,1
2555,duplicate_email,account,high,3,674,26,1
2556,stale_pending_policies,catalog,low,1,891,21,1
2557,rejected_claims_volume,catalog,medium,2,208,1,0
2558,other,catalog,medium,2,305,14,1
2559,lead_spike,commerce,low,1,611,20,1
2560,inactive_spike,commerce,low,1,492,26,1
2561,stale_pending_policies,catalog,medium,2,657,12,1
2562,pending_purchases,claims,critical,4,48,29,1
2563,lead_spike,catalog,high,3,362,24,1
2564,reject_rate,catalog,low,1,468,8,0
2565,rejected_claims_volume,claims,critical,4,714,4,1
2566,stale_pending_policies,commerce,critical,4,14,14,1
2567,rejected_claims_volume,catalog,medium,2,615,16,1
2568,rejected_claims_volume,commerce,low,1,472,7,0
2569,rejected_claims_volume,commerce,low,1,550,28,1
2570,claim_burst,claims,high,3,237,2,1
2571,lead_spike,catalog,medium,2,266,8,1
2572,rejected_claims_volume,account,critical,4,329,7,1
2573,rejected_claims_volume,claims,critical,4,383,20,1
2574,duplicate_email,account,medium,2,687,7,1
2575,unverified_provider,commerce,high,3,231,19,1
2576,stale_pending_policies,catalog,high,3,537,15,1
2577,inactive_spike,account,high,3,307,26,1
2578,other,claims,medium,2,605,22,0
2579,duplicate_email,claims,high,3,429,3,1
2580,other,claims,medium,2,382,13,1
2581,stale_pending_policies,commerce,high,3,770,26,1
2582,stale_pending_policies,commerce,critical,4,779,26,1
2583,rejected_claims_volume,claims,high,3,668,2,1
2584,unverified_provider,commerce,medium,2,610,9,0
2585,pending_purchases,account,medium,2,408,3,0
2586,rejected_claims_volume,claims,critical,4,134,12,1
2587,reject_rate,claims,low,1,293,5,0
2588,inactive_spike,commerce,critical,4,276,13,1
2589,other,claims,high,3,372,21,1
2590,unverified_provider,account,critical,4,881,3,0
2591,reject_rate,catalog,high,3,632,23,1
2592,claim_burst,commerce,low,1,684,27,1
2593,rejected_claims_volume,claims,critical,4,396,29,1
2594,duplicate_email,catalog,critical,4,615,30,1
2595,pending_purchases,commerce,medium,2,494,20,1
2596,other,account,critical,4,229,6,1
2597,unverified_provider,account,medium,2,224,10,0
2598,unverified_provider,account,low,1,6,20,1
2599,lead_spike,commerce,medium,2,348,14,1
2600,pending_purchases,claims,critical,4,626,13,1
2601,rejected_claims_volume,claims,low,1,115,3,0
2602,pending_purchases,catalog,high,3,184,21,1
2603,other,account,high,3,315,12,1
2604,rejected_claims_volume,claims,critical,4,379,11,1
2605,rejected_claims_volume,claims,high,3,425,30,0
2606,rejected_claims_volume,commerce,critical,4,112,2,1
2607,unverified_provider,account,high,3,541,11,1
2608,lead_spike,commerce,low,1,78,5,1
2609,inactive_spike,claims,low,1,664,22,1
2610,pending_purchases,commerce,medium,2,404,29,1
2611,claim_burst,claims,high,3,145,20,1
2612,duplicate_email,account,critical,4,438,7,1
2613,pending_purchases,commerce,critical,4,543,6,1
2614,rejected_claims_volume,commerce,medium,2,290,19,1
2615,inactive_spike,claims,high,3,93,30,1
2616,unverified_provider,account,high,3,379,24,0
2617,lead_spike,claims,high,3,304,6,1
2618,claim_burst,commerce,medium,2,797,16,1
2619,inactive_spike,account,critical,4,631,25,1
2620,reject_rate,catalog,critical,4,84,22,1
2621,other,commerce,low,1,11,6,0
2622,pending_purchases,catalog,medium,2,608,30,1
2623,lead_spike,catalog,high,3,740,21,1
2624,claim_burst,account,medium,2,236,29,0
2625,pending_purchases,account,high,3,820,29,1
2626,lead_spike,commerce,critical,4,570,20,1
2627,unverified_provider,account,critical,4,567,18,1
2628,claim_burst,catalog,low,1,877,3,1
2629,claim_burst,commerce,critical,4,608,13,1
2630,pending_purchases,commerce,low,1,546,10,0
2631,rejected_claims_volume,commerce,high,3,268,14,1
2632,reject_rate,catalog,critical,4,736,29,1
2633,pending_purchases,commerce,critical,4,340,3,1
2634,unverified_provider,commerce,low,1,752,18,0
2635,claim_burst,claims,critical,4,82,14,1
2636,unverified_provider,account,critical,4,28,20,1
2637,lead_spike,commerce,medium,2,223,13,1
2638,pending_purchases,catalog,critical,4,213,17,1
2639,other,claims,critical,4,769,11,1
2640,unverified_provider,account,high,3,435,13,1
2641,claim_burst,commerce,low,1,33,30,1
2642,stale_pending_policies,catalog,high,3,133,15,1
2643,unverified_provider,claims,medium,2,605,25,1
2644,rejected_claims_volume,catalog,low,1,461,11,1
2645,inactive_spike,catalog,critical,4,536,17,1
2646,reject_rate,claims,low,1,22,2,1
2647,duplicate_email,commerce,medium,2,404,14,1
2648,claim_burst,claims,low,1,143,23,1
2649,duplicate_email,account,critical,4,560,10,1
2650,unverified_provider,account,high,3,344,24,1
2651,inactive_spike,account,medium,2,10,25,1
2652,duplicate_email,account,high,3,172,2,1
2653,inactive_spike,commerce,critical,4,269,28,1
2654,reject_rate,account,medium,2,765,9,0
2655,unverified_provider,account,medium,2,194,15,1
2656,inactive_spike,claims,low,1,219,4,0
2657,reject_rate,catalog,critical,4,687,23,1
2658,claim_burst,account,medium,2,158,23,1
2659,stale_pending_policies,commerce,medium,2,423,15,1
2660,reject_rate,account,medium,2,547,21,1
2661,rejected_claims_volume,account,medium,2,675,29,1
2662,inactive_spike,account,medium,2,627,28,1
2663,inactive_spike,account,medium,2,477,18,1
2664,reject_rate,catalog,critical,4,650,18,1
2665,claim_burst,claims,medium,2,832,28,1
2666,inactive_spike,catalog,medium,2,83,20,1
2667,unverified_provider,catalog,medium,2,704,12,0
2668,rejected_claims_volume,commerce,low,1,208,27,0
2669,unverified_provider,account,low,1,102,19,1
2670,duplicate_email,account,critical,4,43,30,1
2671,duplicate_email,catalog,high,3,463,13,1
2672,lead_spike,commerce,low,1,890,13,1
2673,other,commerce,low,1,383,9,0
2674,reject_rate,catalog,critical,4,37,20,1
2675,reject_rate,account,medium,2,32,1,0
2676,unverified_provider,claims,low,1,891,18,1
2677,lead_spike,claims,critical,4,481,15,1
2678,reject_rate,catalog,critical,4,296,19,1
2679,pending_purchases,commerce,low,1,671,3,0
2680,unverified_provider,account,critical,4,609,7,1
2681,pending_purchases,commerce,critical,4,81,25,1
2682,reject_rate,commerce,medium,2,499,22,1
2683,claim_burst,account,medium,2,83,9,1
2684,stale_pending_policies,account,medium,2,605,25,1
2685,pending_purchases,commerce,high,3,710,8,1
2686,unverified_provider,catalog,high,3,186,16,1
2687,rejected_claims_volume,commerce,medium,2,68,14,1
2688,unverified_provider,claims,medium,2,60,3,0
2689,pending_purchases,commerce,medium,2,33,29,1
2690,inactive_spike,catalog,medium,2,710,18,1
2691,claim_burst,claims,high,3,395,7,1
2692,unverified_provider,claims,high,3,416,24,1
2693,lead_spike,claims,low,1,17,26,1
2694,unverified_provider,account,low,1,749,4,0
2695,rejected_claims_volume,account,medium,2,840,23,1
2696,reject_rate,claims,critical,4,517,24,1
2697,pending_purchases,commerce,low,1,713,12,1
2698,unverified_provider,commerce,medium,2,105,12,1
2699,unverified_provider,claims,high,3,473,12,1
2700,reject_rate,claims,medium,2,303,21,1
2701,inactive_spike,account,critical,4,94,6,1
2702,inactive_spike,catalog,low,1,88,21,1
2703,duplicate_email,account,critical,4,567,18,1
2704,claim_burst,claims,medium,2,423,2,1
2705,duplicate_email,commerce,low,1,48,4,0
2706,pending_purchases,commerce,critical,4,498,2,1
2707,other,claims,high,3,768,20,1
2708,lead_spike,commerce,critical,4,329,10,1
2709,inactive_spike,account,medium,2,390,4,0
2710,rejected_claims_volume,claims,low,1,100,11,0
2711,claim_burst,claims,critical,4,554,7,1
2712,stale_pending_policies,catalog,high,3,741,5,1
2713,stale_pending_policies,catalog,medium,2,284,15,1
2714,pending_purchases,catalog,medium,2,525,4,0
2715,lead_spike,commerce,high,3,412,7,1
2716,other,claims,medium,2,501,1,0
2717,duplicate_email,commerce,critical,4,297,26,1
2718,unverified_provider,commerce,medium,2,392,16,1
2719,other,commerce,low,1,235,5,0
2720,duplicate_email,account,medium,2,431,9,1
2721,rejected_claims_volume,account,critical,4,523,18,1
2722,pending_purchases,catalog,high,3,616,30,0
2723,lead_spike,commerce,critical,4,206,18,1
2724,claim_burst,commerce,medium,2,61,24,1
2725,duplicate_email,catalog,medium,2,365,10,1
2726,lead_spike,catalog,high,3,372,11,1
2727,stale_pending_policies,catalog,high,3,505,24,1
2728,pending_purchases,catalog,low,1,207,3,0
2729,rejected_claims_volume,catalog,critical,4,240,6,1
2730,unverified_provider,claims,critical,4,555,2,1
2731,unverified_provider,commerce,high,3,19,30,1
2732,lead_spike,commerce,medium,2,337,12,1
2733,claim_burst,commerce,high,3,490,2,1
2734,other,claims,low,1,244,25,1
2735,lead_spike,claims,high,3,461,18,1
2736,pending_purchases,claims,critical,4,876,9,1
2737,stale_pending_policies,commerce,critical,4,445,29,1
2738,stale_pending_policies,commerce,medium,2,648,11,0
2739,reject_rate,catalog,critical,4,94,12,1
2740,pending_purchases,commerce,critical,4,430,21,1
2741,reject_rate,catalog,low,1,825,24,1
2742,reject_rate,account,low,1,707,10,0
2743,pending_purchases,commerce,high,3,276,4,1
2744,pending_purchases,commerce,low,1,813,26,1
2745,claim_burst,catalog,high,3,324,20,1
2746,unverified_provider,catalog,critical,4,587,13,1
2747,reject_rate,catalog,low,1,415,12,1
2748,duplicate_email,account,high,3,20,5,1
2749,rejected_claims_volume,claims,critical,4,878,21,1
2750,claim_burst,account,critical,4,126,16,1
2751,inactive_spike,account,medium,2,839,26,1
2752,lead_spike,catalog,critical,4,481,16,1
2753,duplicate_email,commerce,high,3,439,4,1
2754,stale_pending_policies,commerce,low,1,735,17,1
2755,duplicate_email,account,high,3,412,30,1
2756,unverified_provider,account,critical,4,775,6,1
2757,duplicate_email,account,low,1,657,8,1
2758,rejected_claims_volume,claims,low,1,560,14,1
2759,stale_pending_policies,commerce,low,1,23,26,1
2760,rejected_claims_volume,claims,critical,4,415,10,1
2761,lead_spike,commerce,high,3,540,13,1
2762,pending_purchases,commerce,critical,4,520,6,1
2763,duplicate_email,account,critical,4,520,26,1
2764,claim_burst,claims,medium,2,93,28,1
2765,pending_purchases,commerce,medium,2,671,9,0
2766,pending_purchases,claims,high,3,692,13,1
2767,pending_purchases,commerce,medium,2,171,9,0
2768,duplicate_email,commerce,critical,4,361,3,1
2769,pending_purchases,commerce,critical,4,201,11,1
2770,lead_spike,commerce,medium,2,722,15,0
2771,unverified_provider,account,high,3,555,18,1
2772,reject_rate,catalog,low,1,738,30,1
2773,pending_purchases,account,low,1,133,10,0
2774,inactive_spike,claims,medium,2,141,9,0
2775,rejected_claims_volume,claims,low,1,619,18,1
2776,claim_burst,claims,high,3,245,3,1
2777,unverified_provider,account,high,3,410,27,1
2778,other,account,critical,4,546,13,1
2779,claim_burst,account,low,1,241,6,1
2780,other,commerce,critical,4,61,27,1
2781,rejected_claims_volume,claims,medium,2,484,17,1
2782,duplicate_email,account,low,1,34,8,1
2783,unverified_provider,account,high,3,444,11,1
2784,claim_burst,catalog,critical,4,686,18,1
2785,unverified_provider,account,medium,2,346,11,0
2786,lead_spike,commerce,medium,2,659,5,1
2787,rejected_claims_volume,claims,low,1,628,28,1
2788,rejected_claims_volume,claims,high,3,547,12,1
2789,other,account,critical,4,241,18,1
2790,duplicate_email,claims,low,1,562,4,1
2791,other,account,high,3,186,8,1
2792,stale_pending_policies,claims,high,3,230,25,1
2793,claim_burst,commerce,low,1,586,21,1
2794,claim_burst,claims,low,1,526,18,1
2795,reject_rate,commerce,low,1,737,27,0
2796,inactive_spike,account,critical,4,766,27,1
2797,duplicate_email,account,medium,2,133,16,1
2798,lead_spike,account,critical,4,95,11,1
2799,unverified_provider,account,high,3,652,27,1
2800,lead_spike,claims,critical,4,268,11,1
2801,unverified_provider,commerce,medium,2,654,28,1
2802,stale_pending_policies,account,medium,2,394,25,1
2803,lead_spike,commerce,low,1,149,23,1
2804,rejected_claims_volume,claims,critical,4,306,9,1
2805,stale_pending_policies,claims,critical,4,741,1,1
2806,duplicate_email,catalog,medium,2,795,15,0
2807,claim_burst,catalog,medium,2,486,19,1
2808,unverified_provider,account,high,3,303,20,0
2809,pending_purchases,commerce,medium,2,69,8,0
2810,other,claims,low,1,460,22,1
2811,inactive_spike,commerce,critical,4,205,6,1
2812,reject_rate,catalog,high,3,126,20,1
2813,claim_burst,claims,high,3,618,3,1
2814,rejected_claims_volume,catalog,high,3,589,11,1
2815,claim_burst,account,medium,2,496,7,1
2816,other,claims,medium,2,406,28,1
2817,rejected_claims_volume,commerce,medium,2,645,19,1
2818,stale_pending_policies,catalog,high,3,467,15,1
2819,duplicate_email,account,critical,4,696,29,0
2820,lead_spike,commerce,medium,2,588,29,0
2821,duplicate_email,account,high,3,784,15,1
2822,lead_spike,commerce,high,3,560,24,1
2823,inactive_spike,commerce,medium,2,253,3,0
2824,unverified_provider,account,low,1,456,26,1
2825,unverified_provider,account,critical,4,338,24,1
2826,stale_pending_policies,catalog,critical,4,472,21,1
2827,unverified_provider,account,high,3,277,10,1
2828,duplicate_email,claims,low,1,443,14,1
2829,claim_burst,claims,high,3,530,29,1
2830,pending_purchases,commerce,medium,2,702,12,1
2831,duplicate_email,account,critical,4,273,21,0
2832,inactive_spike,claims,low,1,332,12,1
2833,unverified_provider,account,low,1,644,8,1
2834,lead_spike,commerce,low,1,449,1,1
2835,other,claims,low,1,689,13,1
2836,claim_burst,catalog,low,1,859,27,1
2837,stale_pending_policies,catalog,low,1,43,5,0
2838,inactive_spike,claims,medium,2,742,17,1
2839,pending_purchases,commerce,low,1,684,21,1
2840,reject_rate,catalog,critical,4,237,5,1
2841,pending_purchases,commerce,low,1,769,10,0
2842,reject_rate,claims,critical,4,65,17,1
2843,stale_pending_policies,claims,critical,4,447,21,1
2844,claim_burst,commerce,low,1,706,26,0
2845,unverified_provider,account,medium,2,41,20,1
2846,unverified_provider,account,low,1,398,29,1
2847,unverified_provider,account,medium,2,743,5,0
2848,unverified_provider,commerce,medium,2,452,8,0
2849,claim_burst,claims,medium,2,114,18,1
2850,lead_spike,catalog,medium,2,133,24,1
2851,duplicate_email,account,medium,2,30,5,1
2852,claim_burst,claims,low,1,374,14,0
2853,rejected_claims_volume,account,critical,4,385,12,1
2854,stale_pending_policies,commerce,critical,4,650,18,0
2855,pending_purchases,commerce,high,3,835,10,1
2856,claim_burst,claims,critical,4,511,8,1
2857,pending_purchases,claims,medium,2,513,29,1
2858,pending_purchases,catalog,critical,4,778,5,1
2859,stale_pending_policies,claims,medium,2,17,8,0
2860,rejected_claims_volume,claims,critical,4,375,12,1
2861,lead_spike,commerce,high,3,3,12,1
2862,stale_pending_policies,commerce,low,1,18,20,1
2863,duplicate_email,catalog,low,1,840,14,1
2864,reject_rate,claims,medium,2,104,15,1
2865,duplicate_email,claims,low,1,688,20,1
2866,pending_purchases,catalog,high,3,842,17,0
2867,reject_rate,account,low,1,109,15,1
2868,lead_spike,commerce,high,3,409,3,1
2869,pending_purchases,claims,low,1,403,5,0
2870,lead_spike,catalog,medium,2,296,26,1
2871,unverified_provider,account,low,1,269,12,1
2872,pending_purchases,catalog,low,1,891,11,0
2873,inactive_spike,claims,medium,2,357,28,1
2874,unverified_provider,account,critical,4,234,28,1
2875,rejected_claims_volume,claims,medium,2,430,27,1
2876,claim_burst,claims,high,3,710,10,1
2877,rejected_claims_volume,claims,high,3,606,27,1
2878,stale_pending_policies,commerce,high,3,330,24,1
2879,rejected_claims_volume,account,medium,2,888,21,1
2880,rejected_claims_volume,catalog,low,1,154,16,1
2881,rejected_claims_volume,catalog,low,1,228,30,1
2882,inactive_spike,commerce,critical,4,712,16,1
2883,inactive_spike,commerce,medium,2,334,2,0
2884,reject_rate,catalog,high,3,813,1,1
2885,rejected_claims_volume,commerce,medium,2,676,23,1
2886,stale_pending_policies,catalog,medium,2,375,7,0
2887,pending_purchases,claims,medium,2,583,28,1
2888,other,catalog,critical,4,576,11,1
2889,other,commerce,critical,4,753,18,1
2890,pending_purchases,commerce,low,1,462,28,1
2891,rejected_claims_volume,claims,low,1,865,26,1
2892,rejected_claims_volume,catalog,high,3,47,18,1
2893,rejected_claims_volume,catalog,high,3,109,26,0
2894,duplicate_email,account,high,3,199,24,1
2895,rejected_claims_volume,account,high,3,340,12,1
2896,other,catalog,high,3,48,23,1
2897,inactive_spike,commerce,medium,2,570,13,1
2898,stale_pending_policies,catalog,high,3,155,17,1
2899,pending_purchases,commerce,high,3,794,21,1
2900,reject_rate,catalog,high,3,357,27,1
2901,claim_burst,catalog,low,1,178,6,1
2902,lead_spike,commerce,medium,2,138,26,1
2903,stale_pending_policies,claims,high,3,560,27,1
2904,unverified_provider,catalog,critical,4,456,10,1
2905,reject_rate,catalog,critical,4,551,8,1
2906,duplicate_email,catalog,medium,2,468,16,1
2907,inactive_spike,account,high,3,220,15,1
2908,pending_purchases,account,high,3,622,4,1
2909,unverified_provider,claims,low,1,130,29,1
2910,pending_purchases,commerce,medium,2,798,15,1
2911,reject_rate,commerce,high,3,120,12,1
2912,stale_pending_policies,catalog,critical,4,425,12,1
2913,other,account,low,1,625,11,0
2914,unverified_provider,account,high,3,771,26,1
2915,unverified_provider,claims,low,1,57,20,1
2916,unverified_provider,account,low,1,256,30,1
2917,claim_burst,claims,high,3,506,7,1
2918,unverified_provider,commerce,medium,2,749,17,1
2919,unverified_provider,account,high,3,428,20,1
2920,lead_spike,catalog,critical,4,625,28,1
2921,duplicate_email,account,high,3,87,3,1
2922,reject_rate,catalog,low,1,511,21,1
2923,lead_spike,claims,low,1,49,27,1
2924,lead_spike,account,low,1,517,15,1
2925,duplicate_email,commerce,high,3,45,6,1
2926,lead_spike,claims,critical,4,280,23,1
2927,inactive_spike,account,medium,2,459,15,1
2928,inactive_spike,catalog,low,1,246,18,1
2929,stale_pending_policies,catalog,medium,2,548,5,0
2930,inactive_spike,claims,critical,4,180,2,1
2931,unverified_provider,account,critical,4,173,9,1
2932,stale_pending_policies,commerce,medium,2,312,17,1
2933,other,commerce,high,3,670,13,1
2934,unverified_provider,account,low,1,867,20,1
2935,other,commerce,medium,2,231,13,1
2936,reject_rate,commerce,medium,2,674,27,1
2937,unverified_provider,commerce,low,1,643,22,1
2938,inactive_spike,claims,medium,2,557,27,1
2939,inactive_spike,account,low,1,95,30,1
2940,lead_spike,catalog,medium,2,640,23,1
2941,reject_rate,catalog,high,3,451,2,1
2942,claim_burst,catalog,high,3,669,8,1
2943,stale_pending_policies,account,high,3,349,11,1
2944,stale_pending_policies,claims,critical,4,86,18,1
2945,unverified_provider,claims,high,3,366,9,1
2946,unverified_provider,claims,critical,4,827,2,1
2947,lead_spike,catalog,high,3,456,20,1
2948,claim_burst,claims,medium,2,659,22,1
2949,pending_purchases,catalog,critical,4,758,4,1
2950,reject_rate,commerce,low,1,57,3,0
2951,rejected_claims_volume,account,medium,2,341,6,0
2952,rejected_claims_volume,claims,medium,2,428,29,1
2953,stale_pending_policies,catalog,high,3,854,16,1
2954,rejected_claims_volume,claims,high,3,2,25,1
2955,inactive_spike,commerce,critical,4,320,30,1
2956,lead_spike,commerce,medium,2,202,21,1
2957,unverified_provider,claims,low,1,515,11,0
2958,rejected_claims_volume,account,medium,2,491,10,0
2959,rejected_claims_volume,claims,high,3,48,10,1
2960,reject_rate,catalog,high,3,235,30,1
2961,claim_burst,claims,high,3,352,12,1
2962,rejected_claims_volume,claims,critical,4,400,17,1
2963,claim_burst,account,medium,2,762,5,1
2964,inactive_spike,account,medium,2,395,19,1
2965,reject_rate,claims,critical,4,813,11,0
2966,stale_pending_policies,catalog,critical,4,38,5,1
2967,reject_rate,catalog,high,3,102,22,1
2968,stale_pending_policies,account,medium,2,864,17,1
2969,claim_burst,catalog,critical,4,363,9,1
2970,lead_spike,catalog,medium,2,41,24,1
2971,reject_rate,claims,high,3,766,23,1
2972,stale_pending_policies,catalog,high,3,861,1,1
2973,reject_rate,catalog,low,1,813,3,0
2974,inactive_spike,commerce,critical,4,297,29,1
2975,claim_burst,catalog,critical,4,150,24,1
2976,unverified_provider,claims,low,1,22,13,0
2977,pending_purchases,commerce,critical,4,480,28,0
2978,other,account,low,1,644,19,1
2979,rejected_claims_volume,claims,critical,4,660,20,1
2980,duplicate_email,commerce,critical,4,112,16,1
2981,pending_purchases,claims,critical,4,316,11,1
2982,duplicate_email,catalog,critical,4,662,19,1
2983,lead_spike,commerce,critical,4,419,16,0
2984,reject_rate,claims,critical,4,777,8,1
2985,unverified_provider,claims,medium,2,548,25,1
2986,claim_burst,catalog,medium,2,728,25,0
2987,inactive_spike,claims,low,1,772,26,1
2988,other,claims,medium,2,529,12,1
2989,rejected_claims_volume,account,medium,2,331,9,0
2990,duplicate_email,catalog,critical,4,736,7,1
