id,claim_type,policy_category,city,city_region,estimated_amount_pkr,description_length,days_incident_to_submit,amount_to_premium_ratio,user_claims_7d,user_claims_30d,user_rejected_claims,status,high_risk
344,medical,life,karachi,sindh,37262,53,16,2.851,0,3,0,in_review,1
345,damage,pet,sialkot,punjab,13103,53,11,1.0015,0,1,0,rejected,1
346,medical,auto,multan,punjab,81339,45,6,8.4011,3,8,2,submitted,1
347,pet,home,islamabad,islamabad,27160,44,36,1.5697,0,6,2,in_review,1
348,other,auto,lahore,punjab,88055,64,34,4.702,0,3,1,rejected,1
349,theft,others,hyderabad,sindh,12508,64,20,1.0562,1,3,0,in_review,0
350,life,others,sialkot,punjab,15565,64,26,1.1538,0,3,0,rejected,1
351,other,auto,islamabad,islamabad,206950,61,35,43.3676,2,3,0,rejected,1
352,accident,auto,karachi,sindh,55986,58,20,3.133,0,4,1,approved,0
353,damage,home,multan,punjab,32929,64,28,3.3492,0,2,0,in_review,0
354,auto,home,sialkot,punjab,50714,44,11,2.1337,0,5,0,submitted,0
355,auto,others,gujranwala,punjab,46064,64,10,2.759,0,4,0,approved,1
356,home,auto,sialkot,punjab,82114,61,38,6.9102,0,3,1,in_review,1
357,pet,pet,karachi,sindh,102798,45,44,14.7233,0,3,0,approved,1
358,life,others,lahore,punjab,87446,45,5,37.0063,0,1,0,submitted,0
359,medical,life,hyderabad,sindh,10734,64,10,0.4873,0,2,1,in_review,0
360,life,others,gujranwala,punjab,5000,56,44,0.2568,1,4,0,submitted,1
361,pet,life,sialkot,punjab,49692,44,28,2.8754,0,2,0,approved,1
362,damage,life,gujranwala,punjab,43198,58,31,2.56,0,6,0,in_review,1
363,accident,others,sialkot,punjab,26632,53,25,3.4682,0,5,0,submitted,0
364,theft,pet,abbottabad,kpk,41282,44,39,4.4157,0,5,0,in_review,1
365,theft,auto,rawalpindi,punjab,12033,44,28,1.095,1,4,0,approved,0
366,pet,home,rawalpindi,punjab,24723,64,28,5.0965,0,1,0,rejected,1
367,pet_care,pet,sialkot,punjab,49713,56,5,2.9779,0,6,0,submitted,0
368,pet_care,pet,islamabad,islamabad,6672,53,28,3.4877,1,1,0,approved,0
369,medical,pet,karachi,sindh,5221,45,35,0.2191,0,5,0,in_review,1
370,medical,home,multan,punjab,32754,45,17,1.4728,0,1,0,approved,0
371,life,others,rawalpindi,punjab,63355,45,31,4.6349,1,3,2,approved,0
372,damage,others,quetta,balochistan,17104,64,35,3.4079,2,5,1,approved,1
373,home,auto,gujranwala,punjab,34879,58,18,12.488,0,1,0,in_review,0
374,pet_care,others,islamabad,islamabad,11866,44,28,0.6033,2,6,0,approved,0
375,pet,pet,mardan,kpk,171923,53,23,22.6841,0,0,0,submitted,0
376,life,others,rawalpindi,punjab,20591,45,20,0.9538,0,5,0,rejected,1
377,accident,auto,faisalabad,punjab,51946,44,31,2.9847,0,1,0,approved,0
378,medical,pet,islamabad,islamabad,31679,61,23,7.6891,2,8,1,in_review,0
379,theft,life,faisalabad,punjab,76292,53,12,8.8981,0,1,0,rejected,1
380,pet,pet,mardan,kpk,95889,58,43,19.3442,1,4,2,rejected,1
381,pet,pet,sukkur,sindh,61195,58,38,4.8726,3,5,0,in_review,1
382,auto,pet,islamabad,islamabad,53271,61,13,4.4033,1,6,0,submitted,0
383,auto,home,mardan,kpk,23452,53,14,8.9002,2,2,1,in_review,0
384,pet,others,peshawar,kpk,28038,53,23,1.386,0,6,0,submitted,0
385,medical,home,mardan,kpk,62741,45,44,5.1685,1,3,0,submitted,0
386,accident,life,sialkot,punjab,13695,64,14,0.8706,1,6,0,in_review,0
387,home,others,peshawar,kpk,14993,64,9,2.3423,1,4,3,approved,0
388,pet_care,pet,rawalpindi,punjab,22413,61,3,3.8438,0,3,0,rejected,1
389,life,others,multan,punjab,24908,53,35,1.4245,0,2,1,in_review,1
390,other,home,faisalabad,punjab,29430,64,12,1.2518,0,5,0,in_review,0
391,home,others,islamabad,islamabad,51016,53,14,3.1905,1,2,1,approved,0
392,accident,auto,peshawar,kpk,12193,64,1,1.9235,0,4,0,in_review,0
393,other,auto,mardan,kpk,55090,64,42,2.2582,0,0,0,in_review,0
394,accident,home,karachi,sindh,5000,64,42,0.2161,2,2,0,submitted,1
395,auto,others,mardan,kpk,121785,45,38,25.569,0,4,3,approved,0
396,pet,life,sialkot,punjab,29874,64,22,1.7018,0,2,0,in_review,0
397,pet_care,pet,islamabad,islamabad,19078,56,25,7.7396,0,3,0,rejected,1
398,other,auto,karachi,sindh,93265,56,34,7.9469,0,1,0,rejected,1
399,pet_care,others,rawalpindi,punjab,93302,45,35,5.984,0,6,1,approved,1
400,auto,pet,gujranwala,punjab,304620,44,40,19.0197,0,1,0,rejected,0
401,other,others,gujranwala,punjab,41547,53,14,1.9465,1,3,0,submitted,0
402,other,pet,mardan,kpk,9739,58,31,0.4274,0,1,0,submitted,1
403,accident,life,karachi,sindh,55613,58,28,6.3254,1,7,0,rejected,1
404,accident,others,mardan,kpk,63651,64,36,4.5582,0,3,0,approved,1
405,medical,others,sukkur,sindh,17321,53,3,1.1976,0,3,2,in_review,0
406,auto,life,peshawar,kpk,30980,45,5,9.425,0,4,2,rejected,1
407,home,pet,lahore,punjab,18182,58,12,2.47,0,2,0,rejected,1
408,theft,home,faisalabad,punjab,32124,61,33,1.3037,1,5,0,rejected,1
409,auto,home,quetta,balochistan,157139,56,42,22.1354,0,1,0,approved,1
410,pet_care,pet,gujranwala,punjab,36051,58,0,1.6367,0,4,0,submitted,0
411,theft,others,peshawar,kpk,15202,53,39,8.8641,0,1,0,in_review,0
412,accident,others,islamabad,islamabad,11001,56,11,0.5173,1,5,0,rejected,1
413,other,life,lahore,punjab,66984,45,24,14.7185,1,7,0,in_review,0
414,theft,life,sialkot,punjab,30683,64,13,1.6347,0,5,3,approved,0
415,other,life,karachi,sindh,75006,64,36,3.4968,3,7,0,submitted,1
416,damage,others,multan,punjab,24315,64,7,0.9837,0,6,0,rejected,1
417,auto,pet,lahore,punjab,10972,64,13,0.8822,1,6,0,approved,0
418,pet,others,sialkot,punjab,14849,64,25,8.7347,2,3,0,in_review,0
419,life,pet,quetta,balochistan,56034,58,40,21.0259,2,6,2,submitted,1
420,auto,home,islamabad,islamabad,11773,64,20,0.6338,0,5,0,in_review,1
421,damage,life,islamabad,islamabad,24403,56,34,9.6799,1,4,0,approved,1
422,pet_care,life,mardan,kpk,24677,64,15,9.7307,0,2,0,in_review,0
423,home,home,quetta,balochistan,114392,58,1,14.0842,2,3,0,submitted,0
424,pet,life,quetta,balochistan,49741,58,2,4.0685,0,6,0,approved,0
425,accident,others,islamabad,islamabad,5000,44,6,1.1486,0,6,0,rejected,1
426,medical,life,gujranwala,punjab,22034,44,7,1.1633,0,2,0,approved,0
427,home,others,sialkot,punjab,5586,53,18,0.5381,0,2,0,in_review,0
428,accident,auto,lahore,punjab,29832,56,25,1.7626,1,5,0,submitted,0
429,pet_care,life,islamabad,islamabad,98590,45,34,12.3361,4,10,1,rejected,1
430,life,home,hyderabad,sindh,97042,58,29,8.3155,0,1,0,in_review,0
431,auto,auto,mardan,kpk,5531,58,20,0.2374,0,0,0,in_review,0
432,damage,life,quetta,balochistan,43686,61,6,3.3805,2,8,0,approved,0
433,pet,pet,karachi,sindh,25527,56,35,1.2243,4,7,0,rejected,1
434,other,pet,quetta,balochistan,42521,53,44,2.6972,0,5,0,submitted,1
435,other,pet,sialkot,punjab,11852,61,19,0.602,0,0,0,submitted,0
436,accident,home,multan,punjab,19127,44,34,3.1604,0,4,0,rejected,1
437,home,life,peshawar,kpk,27888,61,0,1.1734,2,8,0,in_review,0
438,accident,home,mardan,kpk,78660,64,18,3.9625,0,5,0,in_review,0
439,auto,pet,karachi,sindh,21175,53,8,1.0936,1,7,2,submitted,0
440,damage,auto,lahore,punjab,47460,61,31,12.3273,4,5,0,submitted,1
441,other,pet,peshawar,kpk,32135,61,28,4.3479,0,1,0,approved,0
442,medical,others,gujranwala,punjab,171889,64,2,11.4884,1,6,0,submitted,0
443,theft,auto,mardan,kpk,81202,45,5,4.331,0,5,1,approved,0
444,pet,others,gujranwala,punjab,12684,58,0,0.5875,0,3,0,in_review,0
445,pet_care,life,rawalpindi,punjab,76761,44,19,28.8901,0,3,0,approved,0
446,pet_care,others,lahore,punjab,35349,44,4,3.2436,0,4,0,in_review,1
447,theft,others,rawalpindi,punjab,107203,56,23,5.1315,0,5,0,rejected,1
448,accident,life,faisalabad,punjab,83072,61,31,13.2851,1,2,0,rejected,1
449,home,home,abbottabad,kpk,56739,58,10,5.5829,0,2,0,rejected,1
450,auto,pet,gujranwala,punjab,39464,58,18,6.3082,0,2,3,approved,0
451,pet,life,islamabad,islamabad,59295,64,17,3.7893,0,6,0,submitted,0
452,medical,others,quetta,balochistan,39958,64,11,5.0663,0,5,0,approved,1
453,theft,others,faisalabad,punjab,32632,44,18,1.3618,0,0,0,approved,0
454,medical,others,abbottabad,kpk,52316,56,38,9.5293,0,6,2,rejected,1
455,damage,life,gujranwala,punjab,47480,44,29,2.826,1,6,2,in_review,0
456,theft,life,quetta,balochistan,27690,44,3,7.8132,3,5,0,approved,1
457,medical,others,karachi,sindh,46720,61,34,6.3591,0,5,0,submitted,1
458,theft,home,faisalabad,punjab,42065,64,28,11.0494,2,3,0,approved,0
459,auto,life,rawalpindi,punjab,23584,58,0,0.965,0,3,1,approved,0
460,accident,pet,mardan,kpk,10315,64,22,0.5964,1,4,0,approved,0
461,home,home,islamabad,islamabad,63981,56,12,3.8634,1,4,0,in_review,0
462,theft,life,hyderabad,sindh,104638,56,12,24.4481,0,0,1,rejected,1
463,theft,others,abbottabad,kpk,35813,64,28,3.0919,0,0,0,approved,0
464,medical,others,hyderabad,sindh,124659,53,37,5.2557,3,3,1,submitted,1
465,life,others,lahore,punjab,51919,64,11,5.4929,2,8,1,submitted,0
466,other,home,islamabad,islamabad,8343,53,39,1.674,0,1,0,submitted,1
467,other,others,rawalpindi,punjab,98969,45,21,8.2221,0,1,1,rejected,1
468,pet,auto,hyderabad,sindh,79286,58,1,8.3609,0,0,0,approved,0
469,other,life,karachi,sindh,292695,56,44,12.0829,0,5,0,submitted,1
470,damage,others,mardan,kpk,61426,45,39,22.4839,1,7,0,submitted,0
471,medical,auto,faisalabad,punjab,37113,53,40,1.9665,0,1,0,rejected,1
472,life,pet,rawalpindi,punjab,47788,64,41,7.0955,0,3,0,submitted,0
473,accident,others,rawalpindi,punjab,85477,45,7,12.7998,2,7,0,in_review,0
474,home,auto,quetta,balochistan,26966,53,26,5.2792,0,1,0,submitted,1
475,auto,auto,multan,punjab,32421,58,8,1.5101,1,6,0,in_review,0
476,damage,home,mardan,kpk,98993,64,10,4.9167,0,2,0,rejected,1
477,pet,auto,faisalabad,punjab,106834,58,13,7.127,2,4,0,submitted,0
478,medical,auto,sialkot,punjab,112893,56,37,7.1774,2,2,0,approved,0
479,life,others,lahore,punjab,39826,45,44,2.5779,0,1,0,approved,1
480,auto,auto,rawalpindi,punjab,14841,64,5,1.1206,0,2,0,submitted,0
481,other,home,hyderabad,sindh,18117,58,23,1.0851,1,1,1,approved,0
482,home,others,lahore,punjab,31049,53,39,2.7678,1,1,0,in_review,1
483,accident,others,abbottabad,kpk,21059,64,23,1.5684,0,4,1,rejected,1
484,home,auto,sukkur,sindh,87222,53,37,16.706,1,7,0,in_review,1
485,pet,pet,gujranwala,punjab,12970,45,31,3.9495,0,4,0,in_review,1
486,home,home,multan,punjab,12762,44,11,0.7733,3,3,0,in_review,1
487,damage,pet,rawalpindi,punjab,39564,61,18,4.829,3,7,2,submitted,1
488,life,home,gujranwala,punjab,53086,64,21,6.8988,0,5,0,submitted,0
489,other,auto,quetta,balochistan,18307,64,30,1.586,4,10,1,rejected,1
490,life,auto,peshawar,kpk,57385,56,11,8.4789,0,0,0,in_review,0
491,life,life,sialkot,punjab,7673,64,42,1.017,4,5,0,rejected,1
492,theft,home,karachi,sindh,179766,64,32,10.063,1,3,0,in_review,1
493,other,auto,quetta,balochistan,27430,64,30,1.3701,0,4,0,approved,0
494,medical,pet,sialkot,punjab,18321,53,12,4.0444,1,7,0,approved,0
495,life,home,sukkur,sindh,18187,64,38,1.2609,2,4,0,submitted,1
496,home,home,gujranwala,punjab,68390,58,26,5.3421,0,6,1,submitted,0
497,auto,auto,islamabad,islamabad,43328,58,19,2.0891,4,8,3,approved,1
498,other,pet,faisalabad,punjab,7092,56,26,4.1329,1,6,0,rejected,1
499,auto,life,sukkur,sindh,76277,58,35,4.3401,0,6,0,in_review,1
500,life,home,abbottabad,kpk,102769,53,31,4.4069,0,6,0,approved,1
501,home,others,hyderabad,sindh,31792,58,43,1.5871,4,10,0,approved,1
502,damage,others,lahore,punjab,5000,64,8,0.7952,0,2,0,in_review,1
503,pet_care,others,abbottabad,kpk,39801,45,11,9.9081,1,2,0,in_review,0
504,pet_care,life,abbottabad,kpk,50092,64,37,2.0555,2,2,0,in_review,1
505,life,pet,sialkot,punjab,17569,53,14,2.5678,1,5,0,approved,0
506,theft,home,islamabad,islamabad,127518,64,19,21.9859,0,3,2,in_review,0
507,pet_care,home,mardan,kpk,17783,53,8,3.3017,0,0,0,approved,1
508,life,pet,lahore,punjab,37127,44,7,4.6795,0,2,0,approved,0
509,other,auto,peshawar,kpk,17145,56,5,2.1288,2,4,2,in_review,0
510,pet,others,multan,punjab,40960,64,37,2.27,0,5,0,in_review,1
511,pet,home,mardan,kpk,101983,56,44,21.5472,0,0,0,in_review,1
512,auto,auto,sukkur,sindh,19968,45,20,2.2296,0,4,0,in_review,0
513,pet,home,faisalabad,punjab,35746,44,29,2.9178,1,7,0,submitted,0
514,auto,auto,islamabad,islamabad,106056,58,0,28.0571,1,4,0,approved,0
515,auto,pet,mardan,kpk,75273,53,23,3.61,0,4,1,submitted,0
516,auto,pet,gujranwala,punjab,99766,61,41,4.01,0,5,0,submitted,1
517,pet,life,rawalpindi,punjab,16193,53,31,0.9876,1,2,0,approved,1
518,life,home,rawalpindi,punjab,46162,45,19,3.2884,1,6,1,submitted,0
519,medical,life,abbottabad,kpk,35582,64,21,1.9973,3,3,3,approved,1
520,home,pet,hyderabad,sindh,110815,56,45,6.6909,0,1,0,submitted,1
521,theft,others,abbottabad,kpk,79662,58,36,4.5329,0,6,0,approved,1
522,life,others,karachi,sindh,116639,64,18,5.3714,0,4,0,in_review,0
523,other,home,quetta,balochistan,27680,64,22,1.259,0,0,0,rejected,1
524,pet_care,others,faisalabad,punjab,13833,56,21,0.5753,0,2,0,submitted,0
525,auto,life,lahore,punjab,34618,61,20,1.4243,1,3,0,submitted,0
526,medical,life,hyderabad,sindh,154164,44,10,8.5771,0,3,0,approved,0
527,pet,auto,gujranwala,punjab,29869,45,5,2.9318,1,3,0,submitted,0
528,home,home,abbottabad,kpk,36688,64,42,3.2211,0,3,0,submitted,1
529,pet,auto,lahore,punjab,357425,58,36,16.1929,0,6,1,submitted,1
530,pet,others,islamabad,islamabad,15520,56,29,0.9878,0,5,0,in_review,0
531,auto,life,islamabad,islamabad,139029,44,17,38.5015,1,3,0,rejected,1
532,theft,auto,multan,punjab,5000,58,29,2.0773,1,4,0,approved,0
533,pet_care,auto,lahore,punjab,67457,56,35,6.768,1,1,3,submitted,1
534,accident,home,sialkot,punjab,26027,64,26,1.2269,1,1,0,rejected,1
535,other,others,faisalabad,punjab,66455,44,33,3.5723,0,0,0,approved,1
536,home,life,islamabad,islamabad,239554,61,15,11.6024,0,0,0,in_review,0
537,pet_care,others,lahore,punjab,43132,64,7,2.4551,0,3,0,in_review,0
538,damage,life,hyderabad,sindh,27033,64,41,1.0834,2,7,1,approved,1
539,medical,life,sukkur,sindh,11756,53,7,0.8335,2,5,0,submitted,0
540,pet_care,life,faisalabad,punjab,5000,58,10,0.5426,1,7,1,submitted,0
541,pet_care,home,islamabad,islamabad,33656,61,21,1.9111,2,8,0,rejected,1
542,pet,home,sialkot,punjab,84546,58,20,5.5291,1,7,0,rejected,1
543,damage,home,karachi,sindh,48466,45,5,6.0161,0,4,1,rejected,1
544,auto,life,hyderabad,sindh,70653,64,11,4.1137,1,2,0,in_review,0
545,auto,others,multan,punjab,66723,58,5,30.6209,0,5,1,approved,0
546,auto,others,gujranwala,punjab,13309,45,36,2.0828,0,4,0,submitted,1
547,life,home,multan,punjab,70224,61,31,2.8223,0,6,0,rejected,1
548,pet_care,auto,karachi,sindh,30780,44,18,4.1538,0,3,2,in_review,0
549,life,home,lahore,punjab,15727,61,44,0.9326,1,6,0,submitted,1
550,pet_care,home,faisalabad,punjab,13079,58,15,0.6622,2,6,2,approved,1
551,pet,others,karachi,sindh,13292,58,21,1.1647,0,2,1,submitted,0
552,theft,life,lahore,punjab,34690,64,17,6.0967,3,5,2,in_review,1
553,pet_care,others,sialkot,punjab,88060,56,31,5.5808,1,6,0,submitted,0
554,damage,home,multan,punjab,13784,58,45,1.8376,0,3,0,in_review,1
555,pet,pet,hyderabad,sindh,15748,44,13,0.892,0,1,1,in_review,0
556,other,auto,peshawar,kpk,39878,45,26,24.3902,0,3,0,in_review,1
557,theft,pet,sialkot,punjab,27431,58,29,1.316,0,2,0,approved,0
558,accident,others,hyderabad,sindh,69517,45,3,5.7234,0,4,0,submitted,0
559,medical,pet,faisalabad,punjab,69557,44,25,32.0244,1,6,0,in_review,0
560,auto,life,abbottabad,kpk,6620,53,23,0.3112,0,3,0,submitted,0
561,auto,life,peshawar,kpk,30416,64,2,3.9989,4,9,0,rejected,1
562,pet,others,faisalabad,punjab,34430,44,30,3.1229,0,1,0,in_review,0
563,pet,pet,gujranwala,punjab,31951,44,42,1.5873,0,4,0,approved,1
564,life,auto,quetta,balochistan,23449,58,20,3.1391,1,4,0,in_review,0
565,damage,auto,rawalpindi,punjab,95156,45,43,23.4201,0,0,0,approved,0
566,life,pet,mardan,kpk,49339,64,39,3.3396,1,6,0,in_review,1
567,damage,home,multan,punjab,180761,64,12,34.9837,0,5,0,rejected,1
568,pet,auto,faisalabad,punjab,59211,64,27,5.2122,0,1,1,submitted,0
569,life,home,islamabad,islamabad,42819,61,36,2.6384,0,0,0,submitted,1
570,life,others,peshawar,kpk,26415,58,39,1.3434,0,0,0,submitted,1
571,pet,home,gujranwala,punjab,28483,64,31,1.2524,0,3,0,in_review,1
572,life,life,hyderabad,sindh,37368,64,43,4.1041,3,9,1,submitted,1
573,pet_care,pet,karachi,sindh,52472,56,30,2.2275,1,3,0,approved,0
574,damage,auto,multan,punjab,43547,58,26,6.5761,0,1,0,approved,0
575,pet_care,life,abbottabad,kpk,37339,61,21,5.5755,0,1,0,rejected,1
576,home,life,quetta,balochistan,93097,45,9,30.7352,1,4,1,approved,0
577,other,others,quetta,balochistan,7000,64,13,1.4469,0,2,1,submitted,0
578,theft,auto,abbottabad,kpk,27006,58,12,2.0127,3,9,1,rejected,1
579,life,life,gujranwala,punjab,18187,61,45,1.0077,0,5,0,submitted,1
580,damage,pet,karachi,sindh,39280,58,1,2.6341,0,0,1,approved,0
581,home,pet,quetta,balochistan,30706,56,2,4.4605,2,2,3,in_review,0
582,pet,life,mardan,kpk,17675,61,9,1.5006,0,1,2,submitted,0
583,auto,auto,gujranwala,punjab,12403,44,8,2.9108,0,4,0,in_review,0
584,damage,home,lahore,punjab,43838,61,19,2.2842,4,4,1,in_review,1
585,pet,life,faisalabad,punjab,30178,58,0,9.8492,0,1,1,rejected,1
586,pet_care,others,abbottabad,kpk,72330,45,15,11.8847,0,4,0,in_review,0
587,damage,pet,islamabad,islamabad,114153,45,28,7.6092,0,4,0,submitted,0
588,other,pet,abbottabad,kpk,31156,56,32,2.0265,0,3,0,approved,1
589,life,pet,lahore,punjab,107705,61,7,16.2231,0,2,0,approved,0
590,theft,life,gujranwala,punjab,20112,56,9,1.4606,1,4,0,in_review,0
591,medical,auto,islamabad,islamabad,34818,64,28,1.9878,1,4,1,rejected,1
592,pet,pet,quetta,balochistan,49186,45,20,3.0281,1,6,0,submitted,0
593,auto,life,sukkur,sindh,101589,64,10,33.8517,1,7,1,in_review,0
594,theft,others,faisalabad,punjab,168362,53,3,21.571,1,5,2,approved,0
595,pet,auto,lahore,punjab,65293,58,45,6.2131,0,4,0,submitted,1
596,life,home,sialkot,punjab,38937,45,5,2.4613,4,8,0,rejected,1
597,theft,auto,gujranwala,punjab,48680,56,20,3.2792,0,0,0,approved,0
598,auto,life,gujranwala,punjab,14618,53,38,1.059,0,6,0,approved,1
599,home,pet,sukkur,sindh,396380,44,1,26.712,1,5,0,rejected,1
600,damage,life,peshawar,kpk,21108,53,32,1.4235,1,2,0,rejected,1
601,pet,pet,sukkur,sindh,48234,58,3,2.9588,0,2,1,submitted,0
602,medical,others,islamabad,islamabad,24278,45,34,1.3323,0,3,0,rejected,1
603,pet_care,pet,multan,punjab,37706,64,43,1.7535,1,7,1,in_review,1
604,home,life,multan,punjab,104327,56,44,6.2977,1,1,0,approved,1
605,damage,pet,sukkur,sindh,136141,45,34,5.5974,1,6,0,approved,1
606,life,home,sialkot,punjab,79817,64,11,5.77,0,2,2,submitted,1
607,accident,life,abbottabad,kpk,28531,44,39,1.1533,2,3,0,submitted,1
608,accident,life,hyderabad,sindh,54395,61,12,2.2139,0,2,0,submitted,0
609,medical,others,abbottabad,kpk,44039,56,37,1.8457,1,2,0,rejected,1
610,pet_care,auto,islamabad,islamabad,73996,58,43,3.1201,0,3,0,approved,1
611,home,pet,islamabad,islamabad,12199,58,29,0.8225,0,6,0,rejected,0
612,auto,others,hyderabad,sindh,8038,53,1,0.6776,4,7,2,rejected,1
613,home,life,faisalabad,punjab,44311,64,27,2.013,1,6,2,in_review,0
614,life,auto,sialkot,punjab,102116,45,15,31.1045,1,5,0,approved,0
615,other,home,faisalabad,punjab,102068,45,44,29.2626,1,1,2,submitted,0
616,other,pet,faisalabad,punjab,67645,61,18,13.9878,0,4,1,rejected,1
617,other,home,hyderabad,sindh,32970,45,39,2.3416,0,5,1,submitted,1
618,other,auto,faisalabad,punjab,89386,56,36,18.3771,1,3,0,submitted,1
619,life,auto,multan,punjab,21689,64,41,3.6082,0,4,1,rejected,1
620,other,life,gujranwala,punjab,163637,56,42,12.0454,0,4,1,approved,1
621,medical,auto,abbottabad,kpk,70891,58,42,8.7585,1,4,0,in_review,1
622,other,life,peshawar,kpk,31261,64,29,2.7621,0,0,0,rejected,1
623,medical,auto,hyderabad,sindh,77666,56,25,6.2821,2,2,0,approved,0
624,pet,home,rawalpindi,punjab,28294,64,23,2.5673,4,5,0,rejected,1
625,pet_care,auto,sialkot,punjab,22296,44,11,1.1335,2,2,1,rejected,1
626,theft,life,multan,punjab,32621,56,23,2.8376,3,9,3,submitted,1
627,theft,home,rawalpindi,punjab,63785,64,24,11.0259,0,3,3,rejected,1
628,other,others,multan,punjab,25003,64,15,1.3128,1,3,1,submitted,0
629,theft,pet,quetta,balochistan,44938,64,24,1.9336,0,3,0,in_review,0
630,life,pet,hyderabad,sindh,51347,64,37,4.989,0,1,0,rejected,1
631,pet_care,pet,karachi,sindh,24002,44,5,1.1869,0,2,0,approved,0
632,other,life,karachi,sindh,33364,64,31,2.049,0,0,0,rejected,1
633,theft,life,faisalabad,punjab,107550,45,41,9.6457,1,2,0,approved,1
634,pet,auto,sialkot,punjab,52077,44,43,6.5563,0,4,3,in_review,0
635,pet_care,life,islamabad,islamabad,75601,64,25,5.8797,0,4,3,rejected,1
636,medical,auto,mardan,kpk,33472,58,35,3.9957,1,4,0,approved,1
637,medical,pet,quetta,balochistan,28957,64,35,1.1882,0,4,1,in_review,1
638,accident,pet,quetta,balochistan,79366,61,26,3.4374,1,4,1,in_review,0
639,accident,others,quetta,balochistan,103101,61,40,40.3526,4,5,2,approved,1
640,medical,pet,faisalabad,punjab,44165,45,19,3.598,0,5,0,approved,0
641,other,pet,lahore,punjab,29089,45,18,3.819,0,2,0,rejected,1
642,auto,pet,rawalpindi,punjab,13567,61,4,2.6457,3,9,0,rejected,1
643,life,auto,peshawar,kpk,187908,58,32,9.2365,0,0,3,submitted,0
644,auto,others,quetta,balochistan,56674,58,31,5.9109,0,0,1,in_review,1
645,life,life,mardan,kpk,76212,61,11,3.0707,0,4,1,submitted,0
646,damage,others,faisalabad,punjab,50046,44,10,3.4766,2,6,0,approved,0
647,medical,pet,karachi,sindh,14380,64,6,0.7331,0,1,0,approved,0
648,theft,pet,karachi,sindh,30906,56,7,2.4221,0,5,0,submitted,1
649,pet,auto,mardan,kpk,68585,45,1,4.329,0,0,0,submitted,0
650,accident,life,rawalpindi,punjab,27454,53,2,1.7224,0,0,1,approved,0
651,pet_care,pet,lahore,punjab,28164,64,5,1.3347,0,0,0,rejected,1
652,theft,auto,faisalabad,punjab,19621,45,26,0.8435,2,4,0,rejected,1
653,pet,pet,karachi,sindh,22877,56,20,4.1915,0,5,0,submitted,0
654,medical,home,abbottabad,kpk,52411,53,4,4.9333,0,6,0,approved,0
655,other,auto,gujranwala,punjab,93063,56,44,20.2135,0,5,1,in_review,1
656,life,home,sialkot,punjab,54384,53,24,26.1713,0,5,3,rejected,0
657,theft,life,multan,punjab,103215,56,3,6.6415,0,2,0,submitted,0
658,accident,auto,mardan,kpk,140928,56,21,6.68,0,5,1,approved,0
659,auto,life,quetta,balochistan,7583,53,21,3.3317,0,0,2,rejected,1
660,medical,others,islamabad,islamabad,37820,64,40,2.7014,0,3,0,rejected,0
661,damage,auto,rawalpindi,punjab,11887,53,13,2.638,0,3,1,in_review,0
662,medical,auto,karachi,sindh,45913,58,36,6.3059,3,4,0,submitted,1
663,home,pet,karachi,sindh,33579,61,39,4.7991,1,7,2,submitted,0
