id,signal_type,fraud_category,severity,severity_encoded,account_age_days,related_entity_count,fraudulent
615,rejected_claims_volume,catalog,medium,2,110,15,1
616,claim_burst,catalog,high,3,333,22,1
617,inactive_spike,account,high,3,831,17,1
618,other,claims,medium,2,745,9,0
619,duplicate_email,account,critical,4,194,30,1
620,unverified_provider,claims,medium,2,158,5,0
621,pending_purchases,catalog,high,3,299,26,1
622,rejected_claims_volume,account,medium,2,55,24,1
623,stale_pending_policies,account,low,1,347,5,1
624,stale_pending_policies,claims,high,3,87,22,1
625,duplicate_email,claims,critical,4,422,21,0
626,inactive_spike,claims,medium,2,155,16,1
627,inactive_spike,claims,medium,2,703,9,0
628,other,account,critical,4,7,24,1
629,lead_spike,account,high,3,39,28,0
630,stale_pending_policies,commerce,low,1,419,9,0
631,stale_pending_policies,catalog,critical,4,139,16,1
632,reject_rate,commerce,critical,4,669,29,1
633,pending_purchases,catalog,high,3,892,24,1
634,duplicate_email,account,critical,4,628,15,1
635,stale_pending_policies,catalog,critical,4,589,29,1
636,inactive_spike,account,critical,4,616,29,1
637,stale_pending_policies,commerce,critical,4,829,15,1
638,lead_spike,commerce,critical,4,145,17,0
639,stale_pending_policies,catalog,low,1,900,16,1
640,stale_pending_policies,catalog,critical,4,150,18,1
641,unverified_provider,account,critical,4,375,17,1
642,inactive_spike,commerce,critical,4,132,25,1
643,unverified_provider,account,low,1,110,3,0
644,other,commerce,high,3,29,19,1
645,rejected_claims_volume,catalog,medium,2,898,24,1
646,stale_pending_policies,claims,medium,2,401,12,0
647,unverified_provider,claims,medium,2,466,10,0
648,lead_spike,commerce,high,3,879,24,1
649,other,claims,high,3,683,21,0
650,pending_purchases,commerce,critical,4,100,29,1
651,other,catalog,low,1,671,8,0
652,duplicate_email,account,critical,4,464,25,1
653,lead_spike,commerce,critical,4,526,22,0
654,pending_purchases,commerce,low,1,813,16,1
655,other,account,medium,2,552,11,0
656,claim_burst,claims,high,3,431,25,1
657,lead_spike,account,high,3,113,30,1
658,rejected_claims_volume,commerce,critical,4,205,9,1
659,reject_rate,commerce,medium,2,233,18,0
660,lead_spike,commerce,medium,2,78,9,1
661,reject_rate,catalog,high,3,711,13,1
662,inactive_spike,catalog,high,3,449,20,1
663,pending_purchases,commerce,medium,2,615,23,1
664,reject_rate,claims,critical,4,514,21,1
665,duplicate_email,commerce,medium,2,260,29,1
666,reject_rate,catalog,high,3,402,19,1
667,stale_pending_policies,catalog,high,3,872,28,1
668,reject_rate,catalog,low,1,545,17,1
669,rejected_claims_volume,commerce,critical,4,62,15,1
670,lead_spike,account,high,3,135,30,1
671,inactive_spike,commerce,medium,2,855,14,1
672,lead_spike,account,high,3,818,18,1
673,reject_rate,catalog,high,3,886,13,1
674,rejected_claims_volume,claims,high,3,686,17,1
675,lead_spike,commerce,critical,4,12,8,1
676,rejected_claims_volume,claims,high,3,588,16,1
677,inactive_spike,claims,medium,2,513,5,0
678,pending_purchases,account,critical,4,416,17,1
679,stale_pending_policies,catalog,high,3,730,10,1
680,lead_spike,commerce,critical,4,77,19,1
681,unverified_provider,account,low,1,22,6,0
682,stale_pending_policies,catalog,medium,2,458,8,0
683,stale_pending_policies,catalog,low,1,41,12,1
684,inactive_spike,account,high,3,389,18,1
685,claim_burst,claims,critical,4,214,17,1
686,unverified_provider,account,medium,2,5,9,0
687,duplicate_email,commerce,high,3,520,26,1
688,stale_pending_policies,catalog,critical,4,232,29,1
689,lead_spike,account,critical,4,84,16,0
690,stale_pending_policies,catalog,critical,4,465,29,1
691,inactive_spike,catalog,medium,2,115,10,0
692,unverified_provider,claims,low,1,450,4,0
693,lead_spike,claims,medium,2,774,30,1
694,lead_spike,commerce,critical,4,790,27,1
695,unverified_provider,account,critical,4,3,28,1
696,pending_purchases,commerce,high,3,301,18,1
697,unverified_provider,commerce,medium,2,475,7,0
698,reject_rate,catalog,high,3,110,12,1
699,lead_spike,catalog,low,1,346,18,1
700,stale_pending_policies,claims,high,3,521,20,1
701,lead_spike,commerce,critical,4,37,16,1
702,reject_rate,catalog,critical,4,165,21,1
703,duplicate_email,account,high,3,254,8,0
704,inactive_spike,account,low,1,41,13,1
705,stale_pending_policies,account,high,3,382,22,1
706,duplicate_email,claims,medium,2,364,20,1
707,claim_burst,account,medium,2,39,22,1
708,reject_rate,catalog,low,1,883,11,0
709,lead_spike,claims,high,3,484,27,1
710,stale_pending_policies,catalog,low,1,717,7,0
711,duplicate_email,claims,high,3,764,15,1
712,unverified_provider,account,medium,2,628,1,0
713,claim_burst,catalog,critical,4,225,29,0
714,claim_burst,catalog,medium,2,19,23,1
715,lead_spike,account,critical,4,17,12,1
716,rejected_claims_volume,claims,medium,2,523,20,1
717,duplicate_email,account,low,1,415,10,1
718,pending_purchases,account,high,3,369,22,1
719,inactive_spike,account,medium,2,5,17,1
720,inactive_spike,catalog,medium,2,688,10,0
721,inactive_spike,account,high,3,456,10,1
722,duplicate_email,account,medium,2,77,17,1
723,lead_spike,commerce,low,1,13,11,1
724,rejected_claims_volume,claims,high,3,418,27,1
725,reject_rate,claims,low,1,23,17,0
726,rejected_claims_volume,account,medium,2,778,9,0
727,pending_purchases,commerce,high,3,58,17,1
728,unverified_provider,account,low,1,28,3,0
729,reject_rate,catalog,high,3,281,15,0
730,unverified_provider,account,high,3,791,18,0
731,reject_rate,claims,low,1,545,6,0
732,pending_purchases,commerce,medium,2,12,11,0
733,inactive_spike,claims,low,1,666,14,1
734,other,catalog,low,1,664,4,0
735,pending_purchases,account,high,3,21,13,1
736,pending_purchases,claims,high,3,772,20,1
737,other,commerce,low,1,474,4,0
738,pending_purchases,claims,high,3,712,20,1
739,pending_purchases,account,high,3,13,10,1
740,pending_purchases,account,high,3,225,16,1
741,inactive_spike,catalog,low,1,262,8,0
742,rejected_claims_volume,claims,high,3,98,22,1
743,duplicate_email,claims,critical,4,232,11,1
744,lead_spike,commerce,medium,2,2,14,0
745,duplicate_email,account,high,3,331,29,1
746,duplicate_email,account,low,1,877,20,1
747,claim_burst,account,medium,2,12,8,1
748,other,claims,high,3,373,25,1
749,claim_burst,claims,high,3,380,19,1
750,stale_pending_policies,account,medium,2,69,10,0
751,unverified_provider,account,medium,2,744,7,0
752,rejected_claims_volume,claims,high,3,891,8,0
753,reject_rate,catalog,medium,2,289,4,0
754,unverified_provider,catalog,critical,4,569,30,1
755,unverified_provider,catalog,critical,4,178,15,1
756,duplicate_email,account,low,1,100,23,1
757,pending_purchases,commerce,low,1,47,14,1
758,unverified_provider,catalog,critical,4,538,9,1
759,rejected_claims_volume,claims,medium,2,104,10,0
760,reject_rate,catalog,critical,4,804,12,0
761,stale_pending_policies,catalog,low,1,211,8,0
762,duplicate_email,commerce,high,3,178,16,1
763,rejected_claims_volume,account,critical,4,766,28,1
764,inactive_spike,account,medium,2,587,14,1
765,inactive_spike,commerce,high,3,542,19,1
766,pending_purchases,claims,low,1,470,10,0
767,unverified_provider,account,medium,2,679,5,0
768,other,claims,critical,4,26,29,1
769,other,commerce,medium,2,12,6,0
770,stale_pending_policies,catalog,medium,2,637,18,1
771,inactive_spike,catalog,critical,4,278,15,1
772,duplicate_email,commerce,medium,2,136,30,0
773,lead_spike,commerce,medium,2,676,12,1
774,lead_spike,commerce,high,3,277,20,1
775,rejected_claims_volume,claims,medium,2,427,12,1
776,rejected_claims_volume,claims,critical,4,59,13,1
777,unverified_provider,claims,critical,4,809,21,1
778,reject_rate,claims,high,3,730,21,1
779,reject_rate,catalog,low,1,18,18,1
780,lead_spike,commerce,medium,2,24,10,1
781,stale_pending_policies,commerce,low,1,158,11,0
782,reject_rate,commerce,medium,2,151,13,1
783,inactive_spike,catalog,high,3,659,15,1
784,lead_spike,commerce,low,1,543,27,1
785,pending_purchases,claims,critical,4,10,22,1
786,rejected_claims_volume,claims,medium,2,239,21,1
787,rejected_claims_volume,claims,high,3,138,15,1
788,pending_purchases,commerce,high,3,102,15,1
789,unverified_provider,commerce,medium,2,741,10,0
790,inactive_spike,account,critical,4,821,26,1
791,lead_spike,commerce,high,3,31,23,1
792,claim_burst,claims,medium,2,645,17,1
793,rejected_claims_volume,claims,high,3,788,14,1
794,lead_spike,commerce,medium,2,12,22,1
795,unverified_provider,account,low,1,342,7,0
796,duplicate_email,commerce,critical,4,676,10,1
797,duplicate_email,account,medium,2,763,15,0
798,duplicate_email,account,low,1,39,23,1
799,rejected_claims_volume,commerce,high,3,181,16,1
800,unverified_provider,account,high,3,16,27,0
801,unverified_provider,commerce,high,3,88,23,1
802,lead_spike,account,critical,4,142,17,1
803,claim_burst,claims,low,1,484,11,0
804,inactive_spike,claims,critical,4,824,22,1
805,rejected_claims_volume,claims,critical,4,484,26,1
806,unverified_provider,account,medium,2,19,11,0
807,pending_purchases,commerce,high,3,85,9,0
808,unverified_provider,account,high,3,43,30,1
809,reject_rate,claims,medium,2,319,14,1
810,inactive_spike,claims,medium,2,475,16,1
811,pending_purchases,commerce,high,3,76,27,1
812,duplicate_email,commerce,high,3,27,28,1
813,duplicate_email,catalog,medium,2,804,24,1
814,lead_spike,commerce,high,3,78,10,1
815,claim_burst,account,high,3,12,29,1
816,rejected_claims_volume,catalog,high,3,730,21,1
817,pending_purchases,commerce,critical,4,521,18,1
818,lead_spike,account,low,1,793,12,0
819,duplicate_email,claims,high,3,36,17,1
820,pending_purchases,commerce,low,1,122,11,0
821,duplicate_email,account,critical,4,446,24,1
822,unverified_provider,account,critical,4,30,13,1
823,stale_pending_policies,catalog,high,3,127,15,1
824,duplicate_email,account,critical,4,817,20,1
825,rejected_claims_volume,claims,medium,2,477,20,1
826,lead_spike,claims,critical,4,503,11,1
827,stale_pending_policies,commerce,low,1,59,11,0
828,other,claims,high,3,321,13,1
829,lead_spike,commerce,high,3,10,8,1
830,duplicate_email,commerce,critical,4,358,9,1
831,claim_burst,commerce,medium,2,736,19,1
832,pending_purchases,commerce,medium,2,822,8,0
833,reject_rate,catalog,medium,2,837,18,1
834,other,account,medium,2,562,5,0
835,pending_purchases,commerce,critical,4,24,25,1
836,unverified_provider,account,medium,2,691,3,0
837,lead_spike,account,critical,4,872,18,1
838,reject_rate,catalog,medium,2,747,9,0
839,duplicate_email,account,medium,2,5,8,1
840,claim_burst,account,high,3,10,22,1
841,stale_pending_policies,commerce,critical,4,77,28,1
842,rejected_claims_volume,catalog,medium,2,860,17,1
843,lead_spike,commerce,medium,2,331,24,0
844,pending_purchases,catalog,critical,4,682,15,1
845,pending_purchases,commerce,critical,4,430,11,1
846,inactive_spike,account,critical,4,5,12,1
847,duplicate_email,account,medium,2,231,19,1
848,unverified_provider,account,critical,4,28,28,1
849,inactive_spike,catalog,high,3,337,24,1
850,rejected_claims_volume,claims,critical,4,12,29,1
851,other,catalog,medium,2,188,1,0
852,stale_pending_policies,account,high,3,10,9,1
853,reject_rate,account,medium,2,225,18,1
854,inactive_spike,claims,critical,4,823,8,1
855,lead_spike,commerce,medium,2,45,28,1
856,lead_spike,account,critical,4,767,13,1
857,rejected_claims_volume,claims,medium,2,842,13,1
858,reject_rate,claims,medium,2,600,15,1
859,stale_pending_policies,catalog,medium,2,280,17,1
860,inactive_spike,account,low,1,156,5,0
861,unverified_provider,catalog,critical,4,176,28,1
862,pending_purchases,commerce,high,3,896,15,1
863,rejected_claims_volume,catalog,high,3,318,13,1
864,unverified_provider,catalog,medium,2,604,6,0
865,inactive_spike,commerce,critical,4,680,26,1
866,pending_purchases,commerce,medium,2,337,12,1
867,unverified_provider,claims,critical,4,72,20,1
868,rejected_claims_volume,catalog,high,3,861,20,1
869,reject_rate,catalog,low,1,43,17,1
870,rejected_claims_volume,catalog,high,3,695,20,1
871,inactive_spike,commerce,low,1,831,6,0
872,reject_rate,catalog,medium,2,349,16,1
873,stale_pending_policies,catalog,high,3,119,12,1
874,claim_burst,account,critical,4,155,16,1
875,unverified_provider,account,high,3,403,23,1
876,pending_purchases,commerce,high,3,605,16,0
877,duplicate_email,catalog,critical,4,644,25,0
878,rejected_claims_volume,commerce,high,3,817,20,0
879,inactive_spike,claims,medium,2,151,8,0
880,inactive_spike,account,low,1,533,15,1
881,other,account,low,1,587,3,0
882,duplicate_email,claims,high,3,748,20,1
883,rejected_claims_volume,claims,critical,4,40,10,0
884,duplicate_email,account,medium,2,479,13,1
885,unverified_provider,claims,medium,2,624,6,0
886,claim_burst,claims,critical,4,445,18,1
887,pending_purchases,commerce,high,3,5,29,1
888,inactive_spike,claims,medium,2,813,9,0
889,inactive_spike,account,low,1,601,12,1
890,inactive_spike,account,low,1,350,9,0
891,reject_rate,claims,medium,2,509,6,0
892,pending_purchases,claims,low,1,822,30,1
893,stale_pending_policies,account,high,3,136,29,1
894,reject_rate,catalog,critical,4,342,23,1
895,claim_burst,claims,high,3,276,14,1
896,other,account,high,3,80,25,1
897,inactive_spike,commerce,critical,4,834,10,1
898,duplicate_email,account,critical,4,312,17,1
899,stale_pending_policies,catalog,low,1,90,13,1
900,inactive_spike,account,low,1,357,10,0
901,unverified_provider,commerce,critical,4,416,11,0
902,claim_burst,commerce,high,3,66,19,1
903,reject_rate,catalog,high,3,468,28,1
904,stale_pending_policies,catalog,critical,4,122,9,1
905,stale_pending_policies,claims,high,3,55,27,1
906,claim_burst,claims,critical,4,879,15,1
907,inactive_spike,account,low,1,15,17,1
908,unverified_provider,account,critical,4,729,10,1
909,stale_pending_policies,commerce,medium,2,841,14,1
910,rejected_claims_volume,account,critical,4,60,13,1
911,rejected_claims_volume,claims,critical,4,257,16,1
912,inactive_spike,claims,high,3,790,10,1
913,inactive_spike,catalog,critical,4,481,18,1
914,claim_burst,catalog,high,3,843,24,1
915,inactive_spike,commerce,low,1,285,10,0
916,reject_rate,claims,critical,4,505,16,1
917,inactive_spike,account,high,3,28,11,1
918,other,account,medium,2,209,5,0
919,stale_pending_policies,catalog,medium,2,322,16,0
920,rejected_claims_volume,claims,critical,4,467,28,1
921,pending_purchases,commerce,critical,4,39,29,1
922,inactive_spike,commerce,medium,2,74,15,1
923,inactive_spike,account,medium,2,284,7,0
924,lead_spike,account,medium,2,20,17,1
925,pending_purchases,claims,high,3,2,16,0
926,unverified_provider,catalog,high,3,321,26,1
927,rejected_claims_volume,catalog,high,3,546,13,0
928,other,claims,medium,2,105,4,0
929,lead_spike,commerce,high,3,840,29,1
930,other,catalog,low,1,69,10,0
931,unverified_provider,catalog,high,3,527,12,1
932,other,account,low,1,892,10,0
933,inactive_spike,catalog,high,3,565,12,1
934,claim_burst,commerce,medium,2,28,12,1
935,duplicate_email,account,high,3,313,25,1
936,stale_pending_policies,catalog,low,1,745,4,0
937,claim_burst,claims,critical,4,248,19,1
938,stale_pending_policies,account,critical,4,147,23,1
939,other,claims,low,1,464,9,0
940,claim_burst,account,medium,2,12,10,1
941,unverified_provider,account,low,1,143,5,1
942,claim_burst,catalog,medium,2,313,21,1
943,pending_purchases,account,high,3,29,9,1
944,stale_pending_policies,claims,low,1,292,12,0
945,duplicate_email,account,high,3,510,24,1
946,pending_purchases,claims,high,3,678,22,1
947,duplicate_email,catalog,medium,2,408,11,1
948,inactive_spike,account,high,3,892,18,1
949,claim_burst,commerce,high,3,471,21,0
950,duplicate_email,account,high,3,888,28,1
951,claim_burst,catalog,low,1,508,26,1
952,duplicate_email,commerce,high,3,751,12,1
953,lead_spike,catalog,high,3,26,30,1
954,lead_spike,account,critical,4,13,18,1
955,rejected_claims_volume,claims,high,3,357,13,1
956,pending_purchases,commerce,critical,4,28,22,1
957,duplicate_email,account,high,3,148,15,1
958,pending_purchases,claims,medium,2,120,11,0
959,rejected_claims_volume,account,low,1,8,19,1
960,other,commerce,high,3,689,25,1
961,other,catalog,medium,2,319,9,0
962,unverified_provider,commerce,high,3,225,26,1
963,lead_spike,commerce,medium,2,4,21,1
964,duplicate_email,claims,medium,2,122,28,1
965,pending_purchases,commerce,medium,2,798,24,1
966,rejected_claims_volume,commerce,critical,4,6,16,1
967,lead_spike,claims,critical,4,727,17,1
968,lead_spike,account,high,3,42,15,1
969,stale_pending_policies,catalog,high,3,651,19,1
970,pending_purchases,commerce,medium,2,133,21,1
971,stale_pending_policies,commerce,medium,2,88,11,0
972,rejected_claims_volume,claims,high,3,277,23,0
973,reject_rate,claims,critical,4,889,22,1
974,claim_burst,claims,critical,4,188,30,1
975,duplicate_email,commerce,high,3,55,9,1
976,inactive_spike,account,medium,2,27,16,1
977,duplicate_email,account,medium,2,225,27,1
978,inactive_spike,account,medium,2,112,4,0
979,lead_spike,account,medium,2,458,27,1
980,duplicate_email,claims,high,3,626,15,1
981,pending_purchases,claims,critical,4,247,15,1
982,unverified_provider,commerce,high,3,233,27,1
983,unverified_provider,catalog,medium,2,452,5,0
984,duplicate_email,commerce,medium,2,85,20,1
985,claim_burst,catalog,high,3,387,28,0
986,claim_burst,commerce,critical,4,182,8,0
987,lead_spike,catalog,high,3,180,27,1
988,inactive_spike,catalog,low,1,267,16,1
989,other,catalog,low,1,319,8,0
990,duplicate_email,account,critical,4,34,8,1
991,rejected_claims_volume,catalog,high,3,529,19,1
992,unverified_provider,claims,critical,4,117,19,1
993,claim_burst,claims,high,3,869,18,1
994,claim_burst,commerce,low,1,839,19,1
995,lead_spike,commerce,high,3,84,18,1
996,unverified_provider,account,critical,4,4,19,1
997,duplicate_email,account,high,3,438,22,1
998,claim_burst,commerce,critical,4,166,19,1
999,duplicate_email,account,medium,2,846,29,1
1000,inactive_spike,account,critical,4,626,25,1
1001,pending_purchases,claims,medium,2,661,24,1
1002,pending_purchases,claims,critical,4,298,25,1
1003,reject_rate,catalog,low,1,138,8,0
1004,rejected_claims_volume,claims,high,3,799,26,1
